sep=,
Frametimes/GPU Usage/CPU Usage/2024-05-30T21:04:58.2478296+03:00
"SteamVR Time","FPS","GPU frametime","CPU frametime","GPU Usage","CPU Usage","CPU0","CPU1","CPU2","CPU3","CPU4","CPU5","CPU6","CPU7","CPU8","CPU9","CPU10","CPU11","CPU12","CPU13","CPU14","CPU15","CPU16","CPU17","CPU18","CPU19","CPU20","CPU21","CPU22","CPU23","CPU24","CPU25","CPU26","CPU27"
"2671.31577556749", "68.6", "6.0", "12.5", "42", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.33243676738", "69.8", "5.6", "9.6", "42", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.34910396774", "69.3", "6.4", "7.1", "42", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.35743066744", "68.9", "6.0", "13.5", "42", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.37410026741", "70.0", "5.7", "10.6", "42", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.39075976745", "69.6", "6.2", "8.1", "42", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.40742576758", "69.2", "5.8", "6.4", "42", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.41575806748", "68.9", "6.2", "11.9", "42", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.43242106765", "69.8", "5.9", "10.6", "42", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.4490853674", "69.5", "6.0", "7.6", "42", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.46574796732", "69.2", "6.2", "6.4", "42", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.4740801676", "68.9", "5.7", "13.3", "42", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.49074106758", "69.7", "6.3", "11.6", "42", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.50741286746", "69.4", "5.4", "8.7", "42", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.52407226734", "69.1", "6.4", "6.1", "42", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.53240316771", "68.8", "5.7", "12.2", "42", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.54906826752", "69.6", "5.6", "9.4", "42", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.56573856771", "69.3", "6.3", "6.2", "42", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.57406486744", "69.1", "5.9", "11.5", "40", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.59072776755", "69.7", "6.1", "8.8", "40", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.6073942674", "69.5", "6.1", "6.9", "40", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.61572466766", "69.2", "6.6", "12.9", "40", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.63238986733", "69.9", "5.6", "10.8", "40", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.64905316732", "69.6", "5.7", "7.1", "40", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.65738646775", "69.4", "5.8", "12.9", "40", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.67404786741", "70.0", "5.6", "9.6", "40", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
"2671.6907262677", "69.8", "6.3", "6.9", "40", "31", "35", "31", "42", "24", "28", "26", "29", "26", "52", "42", "70", "33", "28", "31", "27", "37", "26", "25", "25", "26", "26", "27", "25", "27", "27", "30", "27", "26"
