sep=,
Frametimes/GPU Usage/CPU Usage/2024-05-30T21:03:17.8064621+03:00
"SteamVR Time","FPS","GPU frametime","CPU frametime","GPU Usage","CPU Usage","CPU0","CPU1","CPU2","CPU3","CPU4","CPU5","CPU6","CPU7","CPU8","CPU9","CPU10","CPU11","CPU12","CPU13","CPU14","CPU15","CPU16","CPU17","CPU18","CPU19","CPU20","CPU21","CPU22","CPU23","CPU24","CPU25","CPU26","CPU27"
"2570.51540686735", "57.5", "6.4", "7.9", "37", "52", "51", "52", "72", "38", "44", "49", "51", "54", "50", "72", "52", "62", "49", "48", "47", "52", "51", "51", "49", "51", "51", "50", "51", "51", "51", "52", "51", "51"
"2570.53207786741", "0.0", "6.7", "8.3", "37", "52", "51", "52", "72", "38", "44", "49", "51", "54", "50", "72", "52", "62", "49", "48", "47", "52", "51", "51", "49", "51", "51", "50", "51", "51", "51", "52", "51", "51"
"2570.54873746775", "60.0", "6.6", "8.3", "37", "52", "51", "52", "72", "38", "44", "49", "51", "54", "50", "72", "52", "62", "49", "48", "47", "52", "51", "51", "49", "51", "51", "50", "51", "51", "51", "52", "51", "51"
"2570.56540486734", "60.0", "5.5", "9.7", "37", "52", "51", "52", "72", "38", "44", "49", "51", "54", "50", "72", "52", "62", "49", "48", "47", "52", "51", "51", "49", "51", "51", "50", "51", "51", "51", "52", "51", "51"
"2570.58206876759", "60.0", "6.1", "9.6", "37", "52", "51", "52", "72", "38", "44", "49", "51", "54", "50", "72", "52", "62", "49", "48", "47", "52", "51", "51", "49", "51", "51", "50", "51", "51", "51", "52", "51", "51"
"2570.59873076739", "60.0", "6.0", "8.6", "37", "52", "51", "52", "72", "38", "44", "49", "51", "54", "50", "72", "52", "62", "49", "48", "47", "52", "51", "51", "49", "51", "51", "50", "51", "51", "51", "52", "51", "51"
"2570.61539956757", "60.0", "5.7", "9.3", "37", "52", "51", "52", "72", "38", "44", "49", "51", "54", "50", "72", "52", "62", "49", "48", "47", "52", "51", "51", "49", "51", "51", "50", "51", "51", "51", "52", "51", "51"
"2570.63205736777", "60.0", "6.2", "9.1", "37", "52", "51", "52", "72", "38", "44", "49", "51", "54", "50", "72", "52", "62", "49", "48", "47", "52", "51", "51", "49", "51", "51", "50", "51", "51", "51", "52", "51", "51"
"2570.6487202675", "60.0", "6.4", "8.5", "37", "52", "51", "52", "72", "38", "44", "49", "51", "54", "50", "72", "52", "62", "49", "48", "47", "52", "51", "51", "49", "51", "51", "50", "51", "51", "51", "52", "51", "51"
"2570.66538356749", "60.0", "6.0", "10.6", "37", "52", "51", "52", "72", "38", "44", "49", "51", "54", "50", "72", "52", "62", "49", "48", "47", "52", "51", "51", "49", "51", "51", "50", "51", "51", "51", "52", "51", "51"
"2570.68205306732", "60.0", "6.4", "12.7", "37", "52", "51", "52", "72", "38", "44", "49", "51", "54", "50", "72", "52", "62", "49", "48", "47", "52", "51", "51", "49", "51", "51", "50", "51", "51", "51", "52", "51", "51"
"2570.69872256737", "60.0", "6.3", "13.8", "37", "52", "51", "52", "72", "38", "44", "49", "51", "54", "50", "72", "52", "62", "49", "48", "47", "52", "51", "51", "49", "51", "51", "50", "51", "51", "51", "52", "51", "51"
"2570.71537676736", "60.0", "6.4", "14.9", "37", "52", "51", "52", "72", "38", "44", "49", "51", "54", "50", "72", "52", "62", "49", "48", "47", "52", "51", "51", "49", "51", "51", "50", "51", "51", "51", "52", "51", "51"
"2570.73203946769", "60.0", "6.4", "13.9", "37", "52", "51", "52", "72", "38", "44", "49", "51", "54", "50", "72", "52", "62", "49", "48", "47", "52", "51", "51", "49", "51", "51", "50", "51", "51", "51", "52", "51", "51"
"2570.7487143675", "60.0", "6.3", "13.8", "37", "52", "51", "52", "72", "38", "44", "49", "51", "54", "50", "72", "52", "62", "49", "48", "47", "52", "51", "51", "49", "51", "51", "50", "51", "51", "51", "52", "51", "51"
"2570.76536686734", "60.0", "6.3", "13.4", "37", "52", "51", "52", "72", "38", "44", "49", "51", "54", "50", "72", "52", "62", "49", "48", "47", "52", "51", "51", "49", "51", "51", "50", "51", "51", "51", "52", "51", "51"
"2570.78203406756", "60.0", "6.9", "13.4", "37", "52", "51", "52", "72", "38", "44", "49", "51", "54", "50", "72", "52", "62", "49", "48", "47", "52", "51", "51", "49", "51", "51", "50", "51", "51", "51", "52", "51", "51"
"2570.79869596748", "60.0", "6.5", "13.9", "37", "52", "51", "52", "72", "38", "44", "49", "51", "54", "50", "72", "52", "62", "49", "48", "47", "52", "51", "51", "49", "51", "51", "50", "51", "51", "51", "52", "51", "51"
"2570.81536266753", "60.0", "6.5", "14.0", "37", "52", "51", "52", "72", "38", "44", "49", "51", "54", "50", "72", "52", "62", "49", "48", "47", "52", "51", "51", "49", "51", "51", "50", "51", "51", "51", "52", "51", "51"
"2570.83202506771", "60.0", "6.3", "12.4", "37", "52", "51", "52", "72", "38", "44", "49", "51", "54", "50", "72", "52", "62", "49", "48", "47", "52", "51", "51", "49", "51", "51", "50", "51", "51", "51", "52", "51", "51"
"2570.84868676763", "60.0", "6.2", "12.5", "37", "52", "51", "52", "72", "38", "44", "49", "51", "54", "50", "72", "52", "62", "49", "48", "47", "52", "51", "51", "49", "51", "51", "50", "51", "51", "51", "52", "51", "51"
"2570.86534966736", "60.0", "6.4", "12.4", "37", "52", "51", "52", "72", "38", "44", "49", "51", "54", "50", "72", "52", "62", "49", "48", "47", "52", "51", "51", "49", "51", "51", "50", "51", "51", "51", "52", "51", "51"
"2570.88202206773", "60.0", "6.1", "12.4", "37", "52", "51", "52", "72", "38", "44", "49", "51", "54", "50", "72", "52", "62", "49", "48", "47", "52", "51", "51", "49", "51", "51", "50", "51", "51", "51", "52", "51", "51"
"2570.89868496771", "60.0", "5.9", "11.4", "37", "52", "51", "52", "72", "38", "44", "49", "51", "54", "50", "72", "52", "62", "49", "48", "47", "52", "51", "51", "49", "51", "51", "50", "51", "51", "51", "52", "51", "51"
"2570.91534326732", "60.0", "6.2", "10.5", "37", "52", "51", "52", "72", "38", "44", "49", "51", "54", "50", "72", "52", "62", "49", "48", "47", "52", "51", "51", "49", "51", "51", "50", "51", "51", "51", "52", "51", "51"
"2570.93200696748", "60.0", "5.7", "10.7", "37", "52", "51", "52", "72", "38", "44", "49", "51", "54", "50", "72", "52", "62", "49", "48", "47", "52", "51", "51", "49", "51", "51", "50", "51", "51", "51", "52", "51", "51"
"2570.94867416772", "60.0", "5.9", "10.7", "37", "52", "51", "52", "72", "38", "44", "49", "51", "54", "50", "72", "52", "62", "49", "48", "47", "52", "51", "51", "49", "51", "51", "50", "51", "51", "51", "52", "51", "51"
"2570.9653425674", "60.0", "6.6", "10.6", "37", "53", "50", "52", "72", "41", "46", "56", "54", "55", "52", "73", "53", "69", "49", "50", "47", "53", "50", "49", "49", "55", "52", "50", "52", "51", "53", "54", "51", "52"
"2570.98200356747", "60.0", "6.0", "10.8", "37", "53", "50", "52", "72", "41", "46", "56", "54", "55", "52", "73", "53", "69", "49", "50", "47", "53", "50", "49", "49", "55", "52", "50", "52", "51", "53", "54", "51", "52"
"2570.99866046739", "60.0", "6.1", "10.2", "37", "53", "50", "52", "72", "41", "46", "56", "54", "55", "52", "73", "53", "69", "49", "50", "47", "53", "50", "49", "49", "55", "52", "50", "52", "51", "53", "54", "51", "52"
"2571.01533106731", "60.0", "6.0", "10.0", "37", "53", "50", "52", "72", "41", "46", "56", "54", "55", "52", "73", "53", "69", "49", "50", "47", "53", "50", "49", "49", "55", "52", "50", "52", "51", "53", "54", "51", "52"
"2571.03199466758", "60.0", "7.2", "10.2", "37", "53", "50", "52", "72", "41", "46", "56", "54", "55", "52", "73", "53", "69", "49", "50", "47", "53", "50", "49", "49", "55", "52", "50", "52", "51", "53", "54", "51", "52"
"2571.04865856754", "60.0", "6.0", "10.7", "37", "53", "50", "52", "72", "41", "46", "56", "54", "55", "52", "73", "53", "69", "49", "50", "47", "53", "50", "49", "49", "55", "52", "50", "52", "51", "53", "54", "51", "52"
"2571.06531866731", "60.0", "5.9", "10.1", "37", "53", "50", "52", "72", "41", "46", "56", "54", "55", "52", "73", "53", "69", "49", "50", "47", "53", "50", "49", "49", "55", "52", "50", "52", "51", "53", "54", "51", "52"
"2571.08199076755", "60.0", "9.7", "12.3", "37", "53", "50", "52", "72", "41", "46", "56", "54", "55", "52", "73", "53", "69", "49", "50", "47", "53", "50", "49", "49", "55", "52", "50", "52", "51", "53", "54", "51", "52"
"2571.09864976739", "60.0", "6.3", "9.1", "37", "53", "50", "52", "72", "41", "46", "56", "54", "55", "52", "73", "53", "69", "49", "50", "47", "53", "50", "49", "49", "55", "52", "50", "52", "51", "53", "54", "51", "52"
"2571.11531506737", "60.0", "5.3", "9.2", "37", "53", "50", "52", "72", "41", "46", "56", "54", "55", "52", "73", "53", "69", "49", "50", "47", "53", "50", "49", "49", "55", "52", "50", "52", "51", "53", "54", "51", "52"
"2571.13196646769", "60.0", "5.9", "9.6", "37", "53", "50", "52", "72", "41", "46", "56", "54", "55", "52", "73", "53", "69", "49", "50", "47", "53", "50", "49", "49", "55", "52", "50", "52", "51", "53", "54", "51", "52"
"2571.14863936738", "60.0", "5.8", "9.7", "37", "53", "50", "52", "72", "41", "46", "56", "54", "55", "52", "73", "53", "69", "49", "50", "47", "53", "50", "49", "49", "55", "52", "50", "52", "51", "53", "54", "51", "52"
"2571.16530796766", "60.0", "6.2", "11.0", "37", "53", "50", "52", "72", "41", "46", "56", "54", "55", "52", "73", "53", "69", "49", "50", "47", "53", "50", "49", "49", "55", "52", "50", "52", "51", "53", "54", "51", "52"
"2571.18197226767", "60.0", "5.7", "10.1", "37", "53", "50", "52", "72", "41", "46", "56", "54", "55", "52", "73", "53", "69", "49", "50", "47", "53", "50", "49", "49", "55", "52", "50", "52", "51", "53", "54", "51", "52"
"2571.19864686756", "60.0", "6.0", "10.6", "37", "53", "50", "52", "72", "41", "46", "56", "54", "55", "52", "73", "53", "69", "49", "50", "47", "53", "50", "49", "49", "55", "52", "50", "52", "51", "53", "54", "51", "52"
"2571.21529686777", "60.0", "6.0", "10.4", "37", "53", "50", "52", "72", "41", "46", "56", "54", "55", "52", "73", "53", "69", "49", "50", "47", "53", "50", "49", "49", "55", "52", "50", "52", "51", "53", "54", "51", "52"
"2571.23195906765", "60.0", "6.0", "10.3", "37", "53", "50", "52", "72", "41", "46", "56", "54", "55", "52", "73", "53", "69", "49", "50", "47", "53", "50", "49", "49", "55", "52", "50", "52", "51", "53", "54", "51", "52"
"2571.24862726768", "60.0", "5.8", "9.7", "37", "53", "50", "52", "72", "41", "46", "56", "54", "55", "52", "73", "53", "69", "49", "50", "47", "53", "50", "49", "49", "55", "52", "50", "52", "51", "53", "54", "51", "52"
"2571.2652863677", "60.0", "6.4", "10.9", "37", "53", "50", "52", "72", "41", "46", "56", "54", "55", "52", "73", "53", "69", "49", "50", "47", "53", "50", "49", "49", "55", "52", "50", "52", "51", "53", "54", "51", "52"
"2571.28195836746", "60.0", "6.2", "10.5", "37", "53", "50", "52", "72", "41", "46", "56", "54", "55", "52", "73", "53", "69", "49", "50", "47", "53", "50", "49", "49", "55", "52", "50", "52", "51", "53", "54", "51", "52"
