sep=,
Frametimes/GPU Usage/CPU Usage/2024-05-30T20:47:14.4837896+03:00
"SteamVR Time","FPS","GPU frametime","CPU frametime","GPU Usage","CPU Usage","CPU0","CPU1","CPU2","CPU3","CPU4","CPU5","CPU6","CPU7","CPU8","CPU9","CPU10","CPU11","CPU12","CPU13","CPU14","CPU15","CPU16","CPU17","CPU18","CPU19","CPU20","CPU21","CPU22","CPU23","CPU24","CPU25","CPU26","CPU27"
"1607.56290106759", "72.0", "6.3", "8.3", "22", "21", "28", "20", "32", "17", "30", "0", "20", "21", "27", "46", "19", "72", "20", "21", "20", "25", "14", "14", "14", "16", "14", "14", "18", "15", "15", "16", "15", "15"
"1607.57123426759", "69.8", "5.9", "11.7", "22", "21", "28", "20", "32", "17", "30", "0", "20", "21", "27", "46", "19", "72", "20", "21", "20", "25", "14", "14", "14", "16", "14", "14", "18", "15", "15", "16", "15", "15"
"1607.58789636765", "70.9", "6.4", "6.9", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1607.59623196771", "70.4", "5.8", "10.1", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1607.62122296749", "71.5", "5.9", "7.6", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1607.62955676749", "69.6", "6.1", "11.0", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1607.65455136755", "70.6", "6.0", "8.9", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1607.66288326775", "68.9", "5.9", "11.9", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1607.68788176745", "69.8", "5.9", "8.6", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1607.69621316741", "68.3", "6.0", "11.8", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1607.72121036757", "69.2", "5.9", "8.8", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1607.72954046741", "67.8", "5.9", "11.5", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1607.75453566745", "68.6", "6.0", "7.8", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1607.76286756743", "67.3", "5.8", "10.5", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1607.78786306758", "68.1", "6.0", "7.2", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1607.79619406748", "66.9", "4.8", "9.7", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1607.80453406768", "67.6", "6.1", "12.2", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1607.82952246747", "68.3", "5.6", "8.4", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1607.83785536773", "67.2", "5.7", "11.1", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1607.86285226769", "67.9", "5.9", "8.0", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1607.87118506772", "66.8", "5.8", "11.0", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1607.89618456766", "67.5", "6.0", "8.3", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1607.90451296767", "66.5", "5.7", "11.0", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1607.9295068677", "67.2", "5.8", "10.0", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1607.95450336768", "66.2", "5.9", "7.1", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1607.9628353676", "65.3", "5.9", "10.3", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1607.9878324675", "65.9", "5.6", "6.9", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1607.99616286735", "65.1", "5.3", "9.6", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.02116186761", "65.7", "6.1", "7.4", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.02949196768", "64.9", "5.8", "10.2", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.05449076752", "65.5", "5.9", "6.9", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.06282026734", "64.7", "5.5", "9.6", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.08781456752", "65.3", "5.9", "6.9", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.09615276749", "64.5", "5.0", "9.0", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.10448456771", "65.1", "6.0", "11.8", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.12947446731", "65.6", "5.9", "8.4", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.13780956752", "64.9", "5.7", "11.0", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.16280156735", "65.4", "6.0", "8.0", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.17113416766", "64.7", "5.5", "11.2", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.19613166731", "65.2", "5.9", "7.5", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.20446456765", "64.5", "6.0", "10.4", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.22945846755", "65.0", "6.2", "7.9", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.23779126768", "64.0", "6.1", "11.4", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.26278666768", "65.1", "5.5", "8.2", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.27111846759", "64.0", "6.0", "11.6", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
"1608.29611496761", "64.0", "6.0", "9.0", "22", "22", "28", "20", "34", "18", "29", "0", "19", "21", "26", "55", "24", "61", "21", "20", "21", "25", "15", "15", "16", "16", "15", "15", "19", "17", "16", "17", "17", "16"
